Size 674,2
-3.056011078981089569e-07,-1.034815113909826152e-06
-2.785173586887443337e-07,-9.013771329675011637e-07
-2.085564198022104943e-07,-6.372860006073920334e-07
-1.770989311785331091e-07,-5.152051535131169018e-07
-1.528135980542432541e-07,-4.059694728889459560e-07
-1.280708355096053483e-07,-3.166185645340105628e-07
-1.038262025710821574e-07,-2.412560730391395131e-07
-8.197733094514060398e-08,-1.843875259249228617e-07
-5.781675847181326306e-08,-1.403837916873028402e-07
-3.955524744041554374e-08,-1.085726733042384790e-07
-2.280914257842157933e-08,-8.474908897328798748e-08
-1.207358178154766864e-08,-6.731200341037958665e-08
-5.043422283480093764e-09,-5.395247567430953049e-08
-1.265187166576432889e-09,-4.348463842378213661e-08
7.853701967500769699e-10,-3.496370552327668215e-08
1.836982612506459251e-09,-2.781137436815060521e-08
2.396989633012585812e-09,-2.191516511500470498e-08
2.727007572969653059e-09,-1.724541783491474184e-08
2.934569787665401241e-09,-1.369437934192661570e-08
3.079998985594867393e-09,-1.130089242685122421e-08
3.263759042266376208e-09,-9.061156718590801082e-09
3.400244697349839964e-09,-8.647831211110961176e-09
3.511692220213311954e-09,-8.446461158942737866e-09
3.624349541398845360e-09,-8.392744991648760603e-09
3.745480948479226032e-09,-8.428431681922564672e-09
3.866795311737111464e-09,-8.497912773679076239e-09
4.010059906071073158e-09,-8.622760317641817146e-09
4.164677704466911199e-09,-8.776239227347241665e-09
4.333818523914025776e-09,-8.976591194178374283e-09
4.521696556733415565e-09,-9.193175433018035469e-09
4.705015577669033271e-09,-9.416657990945950068e-09
4.875663185232603722e-09,-9.657175265581687719e-09
5.029546067731272642e-09,-9.908100870584705528e-09
5.146164190766127024e-09,-1.012924038047279834e-08
5.226081637738051946e-09,-1.029718083059879975e-08
5.265539845190031954e-09,-1.038455334859904630e-08
2.615660427836844628e-09,-2.816847963874502262e-09
3.877086445666304822e-09,-4.651363031468530145e-09
4.695323633536898686e-09,-6.065146141124425959e-09
5.164133404106503699e-09,-7.234604507750710883e-09
5.402416429602790416e-09,-8.175725861473351791e-09
5.478047625745520709e-09,-8.947635129955233758e-09
5.455928195935034750e-09,-9.553612369171547253e-09
5.385247648836107521e-09,-1.000709538423056148e-08
5.308089772835578891e-09,-1.029862573578813620e-08
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-3.066506247003582836e-07,-2.277526308838413051e-06
4.609386821152521338e-09,-9.413306454133223556e-09
4.934543995554783743e-09,-7.470062246301459632e-09
1.822457907667117332e-07,-2.792270943582149315e-06
-2.919020689891003811e-07,-1.915039775947883078e-06
4.064277721129413928e-09,-8.721737398119597726e-09
3.524147683763766582e-09,-2.703249764120202175e-08
-9.948474629303029261e-08,-2.423044629104742116e-07
5.666592816882941081e-07,-2.128087826963511090e-06
7.365513880753101471e-10,-1.622526489353080508e-09
7.320357963825240030e-10,-1.701147422618808064e-09
5.374548386556636525e-07,-1.579705275456918015e-06
-2.297935372389041481e-07,-1.231715827113655434e-06
3.606735820020693048e-09,-8.285744015353722869e-09
1.698345933931663743e-07,-1.408008511837746573e-07
6.572042827837120317e-11,-4.748614318252719111e-09
2.734910799117085639e-07,-3.353417250004559100e-07
1.531053442786611034e-09,-3.832016745014530714e-09
3.726976725879099097e-09,-9.245449340437106755e-09
-1.634611881214686580e-07,-8.312616673257796237e-07
-2.405486824213760645e-09,-8.886050758802834333e-09
-1.629998596555622540e-09,-9.749125294984986309e-09
4.813109486266425557e-07,-1.163975208733411794e-06
1.050244392203822562e-09,-2.027616345725678342e-09
-1.138530896203132225e-07,-5.450173103211638467e-07
4.240493388704188183e-09,-1.270826885197497896e-08
5.326463310537685449e-12,-4.226409658066155108e-08
-7.440661156036486780e-08,-1.436718156888039451e-07
1.467135844871879402e-09,-2.395230652145107227e-09
4.145539451942518988e-07,-7.597699280354978639e-07
1.068895583256394444e-09,-1.693002205424038058e-09
5.794128999562715101e-07,-2.495866257049088096e-06
-3.537867033751759176e-08,-9.245551399665948878e-08
-9.995314414504432178e-09,-6.276902495869941048e-08
3.564442582004709619e-07,-5.264690411742959720e-07
1.794275558420281695e-09,-3.147388354367964155e-09
6.943982370904492897e-10,-1.665699949403026163e-09
5.495508175084832948e-07,-1.864720811911576131e-06
3.815904990092161697e-09,-8.425093403430241235e-09
-2.710881581925497160e-07,-1.633632977167717391e-06
-2.545453865204802770e-09,-1.508921834148975040e-08
-1.017016891263240815e-08,-1.656114047225079895e-08
-3.157902804611598957e-07,-2.510447393515180265e-06
4.929855430938131883e-09,-9.908278155060568836e-09
-6.699958750209605609e-09,-2.811290363191467102e-06
5.244508075464408069e-09,-9.178027336971785390e-09
1.116157274781781607e-08,-6.603772261948050019e-09
-1.671057348275593534e-09,-6.171813129674539269e-09
-5.258340496760942716e-09,-2.215320970384604467e-08
-1.103392504253065486e-08,-2.438987600289222265e-08
3.772632245471059922e-09,-4.760236732046348682e-09
4.070240058335680059e-07,-2.801890178377058373e-06
9.060808571189677194e-08,-6.379820465334471455e-08
-1.248059240762662443e-09,-4.189560386050606764e-09
5.226392695660532973e-09,-1.015107561024207291e-08
-2.444265244702496266e-07,-2.807741567815526644e-06
5.663808692012979580e-07,-2.725084085015184484e-06
1.292742123734830437e-09,-1.559757263698301972e-09
-1.012291296617225904e-07,-3.039305806232054790e-07
-6.700035822304818615e-08,-2.384753911311613167e-07
-7.175169491311056446e-08,-1.862043841043698721e-07
-3.514589770447150480e-08,-1.848581799553505552e-07
-4.421241439165801473e-08,-1.410649526737425637e-07
-1.631108443186481042e-08,-2.412264474004880027e-07
-8.652029699266573548e-09,-1.391039917393262426e-07
-2.255254410630870349e-08,-1.021105695864012587e-07
1.075821571383222543e-08,-1.003557915474525329e-07
3.608781914988590503e-08,-1.405258593863750734e-07
-5.126165846181462120e-08,-1.095425381294896674e-07
-2.816882481146407086e-08,-7.331900061680291664e-08
-4.378483150207848870e-08,-7.858542663672616300e-08
5.060458769522445945e-08,-1.022152465078923485e-07
2.364762218006289888e-08,-6.849019270060998291e-08
-2.634062717652306345e-08,-5.047545368072645453e-08
-3.503769443313936435e-08,-5.714268116682326977e-08
-4.977089518235322904e-08,-8.273977135224360248e-08
-3.701377453477142282e-08,-6.266154109832060482e-08
8.738328458033760293e-08,-1.455486439274758289e-07
7.258527063196021543e-08,-1.906780441227912522e-07
1.337701792036380763e-07,-1.984634351170264539e-07
1.272356551919679021e-07,-2.514785879449138335e-07
-1.177361817575600044e-08,-4.541805895306366015e-08
5.676427518468889313e-08,-7.179616097091262871e-08
-4.905115262792848214e-08,-8.967534492248140558e-08
-3.445112365903891932e-08,-6.588490960056037350e-08
3.124833533779572743e-08,-4.274176157064660587e-08
4.359102269595282396e-09,-2.097336573307932431e-08
4.195083857698679914e-09,-2.501917322318396627e-08
4.883439754928811272e-09,-2.025856276823581372e-08
4.175820446431985688e-09,-2.206843273408065198e-08
3.233224586791816910e-09,-2.680983768349969171e-08
2.902359190295329333e-09,-2.256786886495787330e-08
1.789742343822159605e-09,-2.667114649493927240e-08
1.306451088950588080e-09,-2.190288790975859709e-08
4.667284680774864540e-09,-1.777692051091887385e-08
2.112180690433814213e-10,-2.495066997506467707e-08
4.383326330554865402e-10,-3.024503619579292513e-08
2.043814305778815201e-09,-1.784480614355676486e-08
-3.852872123487116757e-10,-1.940025363022538782e-08
-9.950281403397113031e-10,-2.674199830078097096e-08
-1.075721455686432783e-09,-3.245831731443867129e-08
5.121361784599514483e-09,-1.629465145588269699e-08
4.789942023580097669e-09,-1.402286094840873818e-08
5.106201623284347698e-09,-1.291777925302032945e-08
4.571284947033889848e-09,-1.082421485080211672e-08
4.772520709054326629e-09,-1.021226293720989117e-08
4.041260254094957455e-09,-1.471688926050461042e-08
7.918951817404808694e-11,-3.602274920804667121e-08
-2.135057516983937341e-09,-3.803730217687809706e-08
-2.072110592256387136e-09,-2.652547921503773144e-08
4.066540813183105138e-09,-8.221449108534274359e-09
4.214614844415569353e-09,-8.009813718339264623e-09
4.657408057469034111e-09,-9.449229600786808747e-09
4.142335479024001855e-09,-7.757965960740118649e-09
4.355558604690816525e-09,-8.754403035606176004e-09
3.948891737161628881e-09,-7.531700378376555470e-09
3.495000063937487131e-09,-6.283636718905647386e-09
3.413872255900014418e-09,-6.386432677377816144e-09
3.743141578287231519e-09,-7.414747649717069010e-09
3.311084876643819231e-09,-6.534279263213501050e-09
2.737186169068189554e-09,-4.900602195675456839e-09
3.574332381214325391e-09,-7.418524525834103633e-09
3.233512049319776880e-09,-6.720783045716856067e-09
2.800879282985045072e-09,-5.632734536303380101e-09
2.817685711639079202e-09,-5.967655775975175575e-09
3.208844924378702753e-09,-6.951518587531533949e-09
2.872174007682336595e-09,-6.319095446130024775e-09
3.247810040084790095e-09,-7.218891701892730071e-09
2.969509656312185794e-09,-6.672636297634825400e-09
2.490708709313688470e-09,-5.602358728353296819e-09
2.650912315954662352e-09,-6.035948311746901379e-09
3.115075814211096788e-09,-7.033556466246668021e-09
2.858183564341093781e-09,-6.478193848643248359e-09
3.307949152236677429e-09,-7.410185746872485027e-09
3.098234219802599285e-09,-6.908215818984411989e-09
2.579137739479772166e-09,-5.827368983384089683e-09
2.880081690393034171e-09,-6.321314464101953892e-09
3.378130874957432941e-09,-7.347640196467044741e-09
3.224091268413968289e-09,-6.831467578991928801e-09
3.695283555990323272e-09,-7.813008008996433995e-09
3.599972079053104938e-09,-7.348268582142492687e-09
3.061692146207558317e-09,-6.215830580495273697e-09
3.512651112964236514e-09,-6.789911439119146926e-09
3.996419986254234911e-09,-7.873474447915999797e-09
2.883016273874590056e-09,-5.497485157964229263e-09
3.423463849641240262e-09,-6.136911070330637395e-09
3.787121409921395428e-09,-8.160714119686973958e-09
2.288968788161868187e-09,-5.091308456438724869e-09
2.247948715362138474e-09,-4.679606835398094110e-09
2.412227458363574025e-09,-4.902221157905151710e-09
2.118823563144461821e-09,-4.864235819801981376e-09
2.111713708285698501e-09,-4.022718135647588541e-09
3.782337815453831274e-09,-8.056825101005419289e-09
1.912796953010250571e-09,-4.406461164761322225e-09
3.485164867772686716e-09,-7.795600472547988914e-09
3.462987769986754816e-09,-7.665883850460429397e-09
4.055911812868289208e-09,-8.548798509935274223e-09
4.126640452788569639e-09,-8.763240388510329923e-09
3.588392670909207519e-09,-8.038093440814991199e-09
1.906814789310527166e-09,-4.316307234269495444e-09
1.604674179942652406e-09,-3.620546704372009832e-09
-1.754487783864135605e-09,-2.179010818670217497e-08
3.499473907906153951e-09,-7.832966117151380402e-09
3.883435147125786103e-09,-8.416254976083747741e-09
4.595347748002907204e-09,-1.010019480594567201e-08
3.170686290830664443e-09,-5.670174571783108127e-09
-3.783717974215350548e-09,-5.172507111246117429e-08
-7.410897299444656256e-09,-5.503961016245613150e-08
-1.441839855026712073e-08,-6.307131119669178316e-08
-9.943886844247273898e-09,-5.159029583531992962e-08
-1.502104089027118879e-08,-5.460620903473726109e-08
-2.214219379087161485e-08,-6.815742998516395741e-08
-1.957082390255484870e-08,-5.341458039118699022e-08
-1.201746404508133844e-08,-3.979471843993654093e-08
-5.910420985325425354e-08,-1.174790258572952418e-07
2.199280081162129435e-09,-3.409247069491507723e-08
-5.899446635949210365e-09,-4.721781458226373573e-08
-6.821839167905263029e-09,-4.033706427105274644e-08
-1.021868600296347667e-07,-4.345928555070623600e-07
-3.490641976062447553e-08,-4.606001671744720636e-07
-2.993278463329545722e-08,-5.735651426513898035e-07
4.292526982325783617e-08,-4.969236948843176816e-07
6.212939500803052435e-08,-6.063697240238549897e-07
1.274940313439039759e-07,-5.359092712003374683e-07
1.534530499719752669e-07,-6.524967783380839479e-07
6.600972490951525724e-08,-7.328986183397142840e-07
1.867018050742632767e-07,-7.782301997053642335e-07
1.072374998116296629e-07,-8.652240011931255463e-07
2.161364031210051185e-07,-9.091969413375544181e-07
1.326473551503152350e-07,-9.982824096371035272e-07
2.408255151119485623e-08,-9.599370043036626776e-07
4.436118813539546015e-08,-1.093039963258654187e-06
1.583995610306519101e-07,-1.133980548023123175e-06
6.825976046156760902e-08,-1.228364694805681861e-06
1.853950672505849615e-07,-1.270378847251033220e-06
9.471955882655382326e-08,-1.364431774201198779e-06
2.134614703766148224e-07,-1.406883921159334989e-06
1.234049765568866596e-07,-1.500519671070120739e-06
2.421649016789525829e-07,-1.542820942007695105e-06
1.521994893948067408e-07,-1.635368155726949341e-06
2.714493657740630555e-07,-1.676839187042287420e-06
1.800526144520388593e-07,-1.768424017162960526e-06
6.193821672264733472e-08,-1.728817171696750244e-06
8.978420296150558220e-08,-1.859460388239056660e-06
2.070098177622686629e-07,-1.898620342937965759e-06
1.176926745160041359e-07,-1.987895549618269154e-06
2.336256827375449274e-07,-2.026582859942182674e-06
1.441666405751597639e-07,-2.113473777781147153e-06
2.961092999540244126e-08,-2.076643296845576988e-06
5.624715519149110788e-08,-2.200631993033403654e-06
1.697419503550910241e-07,-2.236476762441765672e-06
8.364925880214646743e-08,-2.321020240106637250e-06
1.945494930533315689e-07,-2.356827066679238010e-06
1.094550999218553494e-07,-2.438740375635674585e-06
2.192940591794555307e-07,-2.474038563899183249e-06
-1.006942328131038632e-09,-2.404250569955883614e-06
2.764009736269515489e-07,-2.275920614269130019e-06
2.484091474808414615e-08,-2.519183018303903535e-06
3.201676433986745928e-09,-1.461288925217563002e-06
1.050100887801978922e-07,-4.315066530540436261e-07
-5.730091344730974172e-08,-2.164810214758807268e-06
-2.677675013709461702e-08,-1.822088256539436168e-06
-8.474881875229878557e-08,-2.041033351914879849e-06
3.015611713904285819e-07,-1.316125251450317865e-06
-8.651112469630393660e-08,-2.485774699890874316e-06
3.246207533788790909e-07,-1.938697434354891954e-06
3.627916569064399272e-07,-2.080490943102506336e-06
-1.107462206579267092e-07,-2.371599558381274271e-06
-5.845776521804429425e-08,-2.595934387916312524e-06
5.212112885778165152e-08,-2.632048760638018054e-06
-5.462254614782786233e-08,-1.693477316853946270e-06
-8.131329472661428598e-08,-1.053244065116368353e-06
-1.834582854265120873e-07,-2.125699711631125248e-06
1.966733303632933935e-07,-4.766129227905791436e-07
1.588515192400584025e-07,-3.795134266438561883e-07
7.852790100794038961e-08,-3.399140945912701370e-07
-3.985700817257537285e-08,-3.705004277543358877e-07
2.431616918073346385e-07,-6.784626324065258599e-07
-1.477259152076350573e-07,-1.786152476646764208e-06
-1.645595032048449487e-07,-2.570111233887010099e-06
-1.408056462627128901e-07,-2.670352604149808685e-06
-2.484212972684983172e-07,-2.643682935662672228e-06
4.314637261078967874e-09,-1.601390435645705006e-08
3.629419416435885087e-09,-8.150616821603523971e-09
-8.860592468450414131e-08,-1.808358094066242155e-07
-7.274941378149567988e-08,-1.347616832466009247e-07
2.417957260498816267e-07,-4.041386382555059537e-07
4.472959223909283291e-07,-1.969070143372053430e-06
3.590325254714037530e-07,-1.587606152464767538e-06
3.936933506493288955e-07,-1.721087806629196558e-06
1.525542756081084380e-09,-3.155670992541721902e-09
1.383304570272676841e-09,-2.643457046285341745e-09
-2.354299064969524494e-09,-4.661362261423530702e-08
-2.442685403173163172e-08,-4.432078461618951057e-08
2.154899118840468021e-09,-4.230501699718505418e-09
5.792911279354546171e-08,-4.937869559002649532e-08
-1.343717908181321894e-08,-3.553199137334677560e-08
-1.146980716152441864e-07,-6.760954470992159076e-07
-5.173996250212906533e-08,-7.548425745814893042e-07
-2.096889099814706483e-08,-7.681490246983930772e-08
1.920246284979595800e-07,-2.604820768830367449e-07
1.988691708190622651e-07,-2.134259946214850665e-07
-4.167922578990036596e-09,-3.751863307616696829e-08
-7.820468366943097591e-08,-9.047164778245776236e-07
5.733102161973861979e-08,-2.550681565084570449e-07
-1.948184842557455048e-07,-1.983135477939251078e-06
3.642539043120563243e-09,-8.051732026211120725e-09
3.049191501229841749e-09,-3.084973275661543814e-08
3.673630100134249646e-09,-8.455547927070907860e-09
1.761689499472541861e-09,-3.080059437627159826e-09
9.327355860985059634e-08,-8.156814781475001704e-08
4.942837342854748612e-08,-3.317863265247747049e-08
2.511944323779916089e-09,-4.263838977050221448e-09
1.622643245286415809e-09,-2.786425294901776120e-09
-3.892328944291818680e-08,-8.399939024698704702e-08
-1.364968162436542440e-07,-2.251045722156376016e-06
1.456569389176158548e-09,-3.042417185378165570e-09
1.898555692958405400e-09,-3.499746359376103112e-09
1.691108994909777482e-09,-3.699712768527230532e-09
-4.469253392188057881e-08,-1.191250972372121435e-06
-2.146552387992445943e-08,-1.327160179018711005e-06
-1.313112961765362961e-07,-1.440278324981333342e-06
-8.224498530854784942e-08,-1.571352109974410529e-06
3.992129310312924053e-09,-7.386387431412856432e-09
4.394098991444782406e-09,-8.404765302495518990e-09
4.357266098512659141e-09,-8.731166386313814355e-09
4.464308020151510261e-09,-7.973469204206779542e-09
4.668842510286181737e-09,-9.179130526202362943e-09
4.648820912959075481e-09,-9.431041506570797081e-09
4.327893112336297640e-09,-8.936721310649715188e-09
4.302909878984779208e-07,-8.910536890802625818e-07
5.040495908536719505e-07,-1.302750844457888045e-06
5.669475207099573222e-07,-2.250619630696687511e-06
4.607685574716773071e-07,-2.182206321848615204e-06
4.609317729014446045e-07,-2.311245718219159218e-06
-1.972452245087085616e-08,-3.245869285974922866e-08
4.059700285063840434e-09,-6.397945408464193860e-09
-1.562345864993592424e-09,-7.848901920463824497e-09
-2.121782391531297620e-09,-1.213265767656816553e-08
-2.121990086247587607e-09,-8.070288221849929247e-09
-1.737859556247041792e-09,-1.296097508495318238e-08
-1.574319293950240244e-09,-3.771326507504925495e-09
7.203633542910211566e-10,-4.594193421118126264e-09
8.284084550490907705e-10,-9.347841994316717947e-09
1.978849440716829790e-09,-9.530939655455490297e-09
-2.545281929317779521e-10,-9.487663998944347888e-09
7.014020845342915872e-10,-1.383379517102447449e-08
-1.607270059557567593e-09,-1.783714878436126110e-08
2.448866005923177713e-07,-1.044797282439853224e-06
3.322719213597791274e-07,-9.635157419795580250e-07
3.085047971994670743e-07,-8.058211258166116034e-07
4.588053665261302689e-07,-1.028698464404952192e-06
-1.862165293383085056e-09,-1.209208525200616931e-08
1.637233139528244244e-08,-1.877906492853024162e-07
-3.453976677471063396e-09,-1.778438538166268239e-08
-1.118711707425223041e-08,-2.026239546035549812e-08
4.187429204499786470e-09,-8.876085311942422011e-09
-2.422301724281828388e-07,-1.369140703966540084e-06
1.355622521159745277e-07,-2.554509010103196702e-06
2.436755403100191309e-07,-2.588792107952214060e-06
3.279995472004335884e-07,-2.509923749669167846e-06
3.499527139720887607e-07,-2.620401216047493246e-06
4.289449611139440083e-07,-2.536283983200907103e-06
4.662688857260187108e-07,-2.643841654907443026e-06
2.651764471494370716e-07,-2.698162254611353586e-06
3.982680685920694773e-07,-2.418864762864507778e-06
1.604575288358048390e-07,-2.670793776045022542e-06
7.378849392045421348e-08,-2.739709347128264002e-06
3.999374561291601229e-09,-6.805966425277411891e-09
3.318012361426680143e-09,-5.405026175085048144e-09
4.049901311471896440e-09,-6.185536762401505666e-09
3.049046682376826178e-09,-4.428831224981472680e-09
4.601575444766940230e-09,-7.545803413575010325e-09
4.915299865089837494e-09,-8.628959185345176202e-09
4.759586390536981612e-09,-8.912246641003551271e-09
4.940919638358954298e-09,-9.571635273579378911e-09
2.299532616700481492e-09,-3.641853932426731737e-09
1.859578778628051520e-09,-2.620221634255799478e-09
5.247717252863818037e-07,-1.441550163133838879e-06
5.771189994527325896e-07,-2.375003230659790586e-06
5.073554445252830206e-09,-1.012016656468266592e-08
3.615866621867587065e-07,-1.099704220509541870e-06
5.225375138026783818e-07,-1.728989814611544010e-06
7.122704230095642806e-10,-1.714295126551681292e-09
1.324786058409054119e-09,-3.120220035753970223e-09
8.229469359296970677e-10,-1.907570434394488731e-09
3.900127058183808948e-07,-6.360356687447915494e-07
2.831847218477824106e-07,-5.743633191737270781e-07
1.659955817822631205e-09,-2.747030262083959229e-09
8.677241289013809703e-10,-1.920028422748780349e-09
-3.007703584862879935e-09,-2.524734782182445840e-08
2.035175581958984294e-09,-4.108658805871324044e-09
1.273910836869000424e-09,-4.402616796029164195e-09
2.561751507676503504e-09,-8.068860061491998956e-09
-7.200435711333505849e-09,-1.226207542589474028e-08
3.650063249885099143e-09,-8.074578507335842147e-09
3.790057143537684925e-09,-8.352532329969081376e-09
-2.994053534337629617e-07,-2.158457378504792181e-06
-2.612267186459996000e-07,-1.774636434765589825e-06
-2.595459427689140779e-07,-1.504193308215265596e-06
-2.071921691610921382e-07,-1.097179067223821719e-06
5.801080504917640804e-07,-2.612943790291958526e-06
4.041523144227641783e-09,-8.281597859870667831e-09
4.763954879987864122e-09,-9.652227167553632653e-09
-3.072742405784859154e-07,-2.395719406956392184e-06
-2.059971868109467510e-07,-2.462539082495489107e-06
-6.560785867671163616e-10,-4.643947449293494998e-09
-1.312014360223789254e-09,-8.898070149033822966e-09
3.478365899355792763e-09,-7.511302872530259125e-09
3.337154016401363896e-09,-7.487974027517268786e-09
4.965434519404258070e-09,-1.140265790338256957e-08
4.413809556165023782e-09,-6.163119277135044863e-09
2.988686189413426461e-07,-1.808675729355523536e-06
2.589069198729984520e-07,-2.151151780098726177e-06
3.261755109595143082e-07,-1.453578448335705314e-06
-2.752519324412651095e-08,-2.285577711053556110e-06
9.191864826279001084e-08,-1.076460508193332420e-07
4.021000844780908405e-09,-8.262052670501649188e-09
-2.029618761199784249e-10,-2.221949535311302828e-08
1.442811083471049777e-09,-3.361162123790692817e-09
3.424713764056537373e-08,-1.595778124509694543e-06
2.321262519501761368e-09,-1.950254279341459357e-06
5.255796830150846445e-09,-9.741891038264998418e-09
-1.281463517990979937e-07,-2.783825553893799518e-06
2.650593727316019681e-09,-4.661707462913860217e-09
4.415892455494999784e-09,-9.159773575519776310e-09
3.851245527587816486e-09,-1.079220485761202693e-08
4.102468603637051702e-09,-1.043502153459817978e-08
9.795262603898418626e-10,-3.836450357848578700e-08
2.655226169358081623e-09,-5.655957929532382041e-09
3.632290301487724211e-09,-1.849333497205503292e-08
2.315900495423614151e-09,-5.328422443321898406e-09
2.366224522998876720e-09,-5.162248896536129998e-09
2.804120183239039108e-09,-5.309205598094764775e-09
3.475258626237338355e-09,-6.171971455834965733e-09
4.185653027080544546e-07,-1.847611343439904933e-06
-1.801777624718450906e-09,-3.997151316317030520e-09
2.970120158912094091e-07,-2.392811863581149866e-06
3.526660145199995754e-09,-7.765250397050003411e-09
2.722497642840815199e-07,-1.180565438428469033e-06
-6.343901943934735324e-08,-1.117647486509364102e-07
5.051649909683102388e-09,-1.411081492399233428e-08
-1.072216437242536232e-07,-1.908846809612195301e-06
-2.346861799600113155e-08,-3.850862271137890306e-08
2.821108015528775723e-08,-3.968092983790360858e-07
2.795121934566475259e-09,-3.588253993642714491e-09
